Ano,cod_ibge,Municipio,Furto de veículo 2014,Furto outros 2014,Homicídio culposo outros 2014,Homicídio culposo por acidente de trânsito 2014,Latrocínio 2014,Lesão corporal culposa outras 2014,Lesão corporal culposa por acidente de trânsito 2014,Lesão corporal dolosa 2014,Vítimas de homicídio 2014,Tentativa de homicídio 2014,Total de estupro 2014,Total de Roubo 2014,Indice Criminalidade 2014,Classificação 2014
2014,3500105,Adamantina,8,258,0,2,0,5,250,213,1,3,6,5,0.26441394205725277,Baixo
2014,3500204,Adolfo,1,37,0,0,0,2,2,11,0,1,2,2,0.17498209526054326,Muito Baixo
2014,3500303,Aguai,38,434,0,3,1,0,68,168,2,2,5,63,0.29745824146758987,Baixo
2014,3500402,Aguas da Prata,5,40,0,2,0,2,19,31,1,0,5,2,0.18355696002989466,Muito Baixo
2014,3500501,Aguas de Lindoia,34,191,0,3,0,1,65,87,2,2,7,26,0.27178168436650585,Baixo
2014,3500550,Aguas de Santa Barbara,3,36,0,1,0,0,15,30,0,1,4,3,0.20280618194296293,Baixo
2014,3500600,Aguas de Sao Pedro,5,40,0,1,0,0,16,10,0,0,1,4,0.271880355423133,Baixo
2014,3500709,Agudos,34,388,0,4,0,0,119,288,3,7,19,61,0.36792064655670587,Baixo
2014,3500758,Alambari,5,29,0,1,0,0,11,26,1,1,1,7,0.2069244049003261,Baixo
2014,3500808,Alfredo Marcondes,1,26,0,1,0,0,8,14,0,0,1,0,0.15883972367638285,Muito Baixo
2014,3500907,Altair,4,17,1,0,0,0,4,27,0,1,2,1,0.28332009624976673,Baixo
2014,3501004,Altinopolis,14,136,1,4,0,2,43,76,3,5,6,7,0.2383378235437119,Baixo
2014,3501103,Alto Alegre,0,26,0,0,0,0,8,11,0,1,0,1,0.12054746095271314,Muito Baixo
2014,3501152,Aluminio,9,138,0,4,0,2,37,68,2,3,10,12,0.20061902285391792,Baixo
2014,3501202,Alvares Florence,0,34,0,1,0,2,13,40,0,1,4,2,0.42958155994426894,Médio
2014,3501301,Alvares Machado,10,150,0,3,0,0,90,160,2,9,8,17,0.257100667856137,Baixo
2014,3501400,Alvaro de Carvalho,0,20,0,0,0,0,7,20,0,1,0,1,0.15315016883352156,Muito Baixo
2014,3501509,Alvinlandia,2,20,0,1,0,0,2,24,0,0,5,1,0.33349232269037815,Baixo
2014,3501608,Americana,1145,2658,1,34,0,10,1359,645,10,11,19,715,0.24619622827561488,Baixo
2014,3501707,Americo Brasiliense,39,214,0,5,0,2,25,156,7,7,18,62,0.2034156390314311,Baixo
2014,3501806,Americo de Campos,6,51,0,0,0,1,16,33,0,1,4,3,0.26385411715786994,Baixo
2014,3501905,Amparo,89,536,1,9,0,3,305,301,3,14,17,73,0.22128506499060865,Baixo
2014,3502002,Analandia,3,39,0,1,0,0,7,49,0,1,0,6,0.46097205113439743,Médio
2014,3502101,Andradina,59,675,0,9,0,5,336,354,11,25,15,50,0.3168931391812503,Baixo
2014,3502200,Angatuba,20,224,1,9,0,0,40,137,0,3,7,14,0.2984225154934696,Baixo
2014,3502309,Anhembi,1,21,0,1,0,0,11,10,0,0,6,6,0.07013576140118,Muito Baixo
2014,3502408,Anhumas,1,27,0,1,0,0,7,21,0,0,1,0,0.23911281422224506,Baixo
2014,3502507,Aparecida,34,1067,1,4,0,0,153,151,6,12,6,152,0.44262247154679757,Médio
2014,3502606,Aparecida d'Oeste,6,32,0,1,0,0,25,27,1,0,1,1,0.2777726357775977,Baixo
2014,3502705,Apiai,12,213,0,1,0,1,46,159,0,1,23,3,0.27530534945742097,Baixo
2014,3502754,Aracariguama,15,188,0,7,0,0,72,94,3,9,4,55,0.2665849218304741,Baixo
2014,3502804,Aracatuba,303,2680,0,27,2,16,2110,950,33,46,44,529,0.30612645153291246,Baixo
2014,3502903,Aracoiaba da Serra,22,352,0,6,1,0,86,115,0,1,12,73,0.24072132103144475,Baixo
2014,3503000,Aramina,0,48,0,5,0,2,15,26,0,1,2,6,0.2776503400277179,Baixo
2014,3503109,Arandu,2,29,0,1,1,1,6,23,0,1,2,3,0.15783720719127492,Muito Baixo
2014,3503158,Arapei,2,13,0,0,0,0,7,12,1,2,1,0,0.19320339411879126,Muito Baixo
2014,3503208,Araraquara,495,2731,3,30,0,30,417,1060,20,27,57,632,0.2873436166924575,Baixo
2014,3503307,Araras,451,1124,0,8,1,5,887,686,4,11,10,269,0.2895709904625795,Baixo
2014,3503356,Arco-Iris,0,7,0,1,0,1,8,3,0,0,0,0,0.08583116987661735,Muito Baixo
2014,3503406,Arealva,6,126,0,0,0,0,19,62,2,3,4,9,0.40121851857547974,Médio
2014,3503505,Areias,0,12,0,1,1,0,1,24,0,0,0,2,0.25091537639879524,Baixo
2014,3503604,Areiopolis,6,17,0,1,0,1,8,30,1,0,5,5,0.09047343274962687,Muito Baixo
2014,3503703,Ariranha,12,32,0,1,0,3,36,52,0,0,2,9,0.2479988327683014,Baixo
2014,3503802,Artur Nogueira,88,472,0,8,0,1,252,261,1,2,7,107,0.2861251732973466,Baixo
2014,3503901,Aruja,259,622,0,11,1,5,223,377,11,12,24,368,0.24983958703867637,Baixo
2014,3503950,Aspasia,0,8,0,1,0,0,4,8,0,0,1,0,0.1851620003792162,Muito Baixo
2014,3504008,Assis,124,957,1,10,0,1,610,483,9,14,19,175,0.25158931199906504,Baixo
2014,3504107,Atibaia,341,1732,0,25,1,0,579,655,23,15,67,633,0.28832351329676353,Baixo
2014,3504206,Auriflama,10,99,0,2,0,0,15,59,1,0,4,8,0.1920821110929627,Muito Baixo
2014,3504305,Avai,1,56,0,0,0,0,8,26,0,0,1,2,0.2703179493834663,Baixo
2014,3504404,Avanhandava,5,90,0,2,0,2,34,58,0,0,3,18,0.23736035702674546,Baixo
2014,3504503,Avare,53,571,3,19,0,3,384,565,4,7,34,59,0.2753580657446238,Baixo
2014,3504602,Bady Bassitt,16,127,0,1,0,1,38,32,0,2,5,20,0.10205936901522047,Muito Baixo
2014,3504701,Balbinos,0,10,0,1,0,0,0,18,0,0,2,1,0.16934562041438725,Muito Baixo
2014,3504800,Balsamo,5,100,0,3,1,3,20,33,0,0,5,5,0.24735344565543077,Baixo
2014,3504909,Bananal,0,42,0,0,0,0,14,44,0,0,3,4,0.15447374889232346,Muito Baixo
2014,3505005,Barao de Antonina,0,7,0,0,0,2,4,10,0,0,0,0,0.10675953562423858,Muito Baixo
2014,3505104,Barbosa,4,72,0,1,0,1,13,48,1,1,3,4,0.361454680572901,Baixo
2014,3505203,Bariri,38,298,0,6,0,0,71,169,1,0,5,30,0.2635373282084837,Baixo
2014,3505302,Barra Bonita,59,319,0,4,0,0,100,138,0,2,10,32,0.21179842872276639,Baixo
2014,3505351,Barra do Chapeu,3,12,0,1,0,0,1,16,0,0,2,1,0.10655247400055073,Muito Baixo
2014,3505401,Barra do Turvo,0,74,0,9,0,0,16,34,4,3,1,50,0.27391121504282245,Baixo
2014,3505500,Barretos,228,2729,0,19,1,49,886,838,7,25,76,223,0.4897343988366016,Médio
2014,3505609,Barrinha,13,266,0,3,0,0,27,112,4,6,5,58,0.19201214795027988,Muito Baixo
2014,3505708,Barueri,825,2533,0,17,1,16,1195,785,24,33,74,1505,0.1952781192117798,Muito Baixo
2014,3505807,Bastos,11,144,0,4,0,0,65,82,1,4,6,6,0.18271219620410506,Muito Baixo
2014,3505906,Batatais,127,833,0,4,1,2,257,305,1,3,25,79,0.32187832118697246,Baixo
2014,3506003,Bauru,949,4858,0,30,2,16,2615,2052,36,41,123,1386,0.33164441159011465,Baixo
2014,3506102,Bebedouro,167,1074,0,10,0,2,519,420,6,4,16,162,0.32686637747705977,Baixo
2014,3506201,Bento de Abreu,0,21,0,0,0,0,4,15,0,0,0,0,0.23574123707164812,Baixo
2014,3506300,Bernardino de Campos,3,49,0,6,0,0,26,72,0,0,5,4,0.26156217756036854,Baixo
2014,3506359,Bertioga,83,1234,1,12,1,1,127,283,7,13,9,357,0.4095903974222807,Médio
2014,3506409,Bilac,3,35,0,1,0,1,26,36,0,0,7,2,0.20048935867224568,Baixo
2014,3506508,Birigui,116,1192,0,13,0,5,919,388,8,18,28,327,0.20514501115047862,Baixo
2014,3506607,Biritiba Mirim,28,216,0,2,0,0,65,165,3,3,17,14,0.24782685080753397,Baixo
2014,3506706,Boa Esperanca do Sul,9,147,0,4,0,0,5,68,0,1,10,25,0.26670072154526825,Baixo
2014,3506805,Bocaina,4,93,0,3,0,0,22,79,0,1,1,10,0.3126426107476824,Baixo
2014,3506904,Bofete,3,53,0,4,2,0,23,45,0,0,2,2,0.20723795518889748,Baixo
2014,3507001,Boituva,94,423,0,6,0,0,287,255,3,12,22,95,0.23550320020757154,Baixo
2014,3507100,Bom Jesus dos Perdoes,19,153,0,4,0,1,64,66,1,4,5,40,0.16965354874560037,Muito Baixo
2014,3507159,Bom Sucesso de Itarare,1,17,0,0,0,0,7,22,0,0,1,2,0.22972539686124932,Baixo
2014,3507209,Bora,0,3,0,0,0,0,2,8,0,0,0,0,0.32787292229788445,Baixo
2014,3507308,Boraceia,3,39,0,0,0,0,9,48,2,0,6,1,0.4359361371251475,Médio
2014,3507407,Borborema,23,132,0,9,0,0,5,59,0,1,4,9,0.23925628668074922,Baixo
2014,3507456,Borebi,1,15,0,0,0,0,6,25,0,0,5,2,0.38777583600573784,Baixo
2014,3507506,Botucatu,65,1271,1,14,0,6,623,335,8,6,12,84,0.15614319846294863,Muito Baixo
2014,3507605,Braganca Paulista,305,1906,0,18,2,11,699,873,10,20,49,496,0.3055774436171034,Baixo
2014,3507704,Brauna,0,18,0,2,0,0,9,19,2,1,2,2,0.14435912546240526,Muito Baixo
2014,3507753,Brejo Alegre,0,21,0,3,0,2,9,10,0,1,0,1,0.24975169844959294,Baixo
2014,3507803,Brodowski,30,233,0,6,0,0,35,102,1,1,11,28,0.24973512876299006,Baixo
2014,3507902,Brotas,33,227,0,5,1,1,60,123,2,2,5,28,0.28442754044406837,Baixo
2014,3508009,Buri,21,203,0,2,0,2,21,112,4,5,19,35,0.290184018069552,Baixo
2014,3508108,Buritama,4,246,0,2,0,0,78,107,2,4,8,19,0.35416017270287403,Baixo
2014,3508207,Buritizal,1,33,0,3,0,1,12,13,1,1,0,1,0.19144324839529966,Muito Baixo
2014,3508306,Cabralia Paulista,4,30,0,3,0,0,11,35,0,2,5,2,0.3509045393005262,Baixo
2014,3508405,Cabreuva,38,285,0,10,0,3,82,193,7,7,12,119,0.2046117400866225,Baixo
2014,3508504,Cacapava,193,882,1,15,0,1,199,299,9,13,15,336,0.20882068526783917,Baixo
2014,3508603,Cachoeira Paulista,13,278,2,7,0,0,53,141,1,12,9,54,0.23058252404907625,Baixo
2014,3508702,Caconde,15,80,1,2,0,0,27,98,1,1,2,10,0.21167667380205424,Baixo
2014,3508801,Cafelandia,14,184,0,3,0,7,55,87,1,2,14,17,0.28129463032509877,Baixo
2014,3508900,Caiabu,1,13,0,0,0,0,0,23,0,0,1,2,0.19776081978577453,Muito Baixo
2014,3509007,Caieiras,103,619,4,3,0,3,241,396,6,4,19,300,0.2014667889071563,Baixo
2014,3509106,Caiua,1,25,0,0,0,0,17,23,1,1,0,0,0.16740557860486616,Muito Baixo
2014,3509205,Cajamar,54,625,0,17,1,16,222,380,14,6,21,361,0.25244606829643806,Baixo
2014,3509254,Cajati,29,300,0,13,0,0,65,127,3,5,20,72,0.2529070073523906,Baixo
2014,3509304,Cajobi,4,61,0,2,0,1,20,85,0,1,5,1,0.3513901497035596,Baixo
2014,3509403,Cajuru,15,254,0,5,0,0,52,149,2,2,9,29,0.30706690770742257,Baixo
2014,3509452,Campina do Monte Alegre,1,27,0,3,0,1,11,36,0,1,3,2,0.260685434160089,Baixo
2014,3509502,Campinas,4282,19326,5,151,8,79,4073,4116,157,129,251,8949,0.3153660280681155,Baixo
2014,3509601,Campo Limpo Paulista,151,522,1,4,1,22,234,316,6,3,20,368,0.20774525773399743,Baixo
2014,3509700,Campos do Jordao,35,458,0,0,0,2,161,246,3,2,4,78,0.24712059203378908,Baixo
2014,3509809,Campos Novos Paulista,0,34,0,0,0,0,7,15,1,0,1,4,0.14704859538553142,Muito Baixo
2014,3509908,Cananeia,1,159,1,2,0,0,13,93,1,1,12,9,0.36727417798042306,Baixo
2014,3509957,Canas,1,52,0,3,0,0,18,25,1,0,1,19,0.2988122546364916,Baixo
2014,3510005,Candido Mota,38,190,0,1,0,0,63,74,1,1,11,46,0.12657998111525703,Muito Baixo
2014,3510104,Candido Rodrigues,0,10,0,0,0,0,2,9,0,0,1,2,0.11215165806489204,Muito Baixo
2014,3510153,Canitar,0,19,0,1,0,1,15,22,1,1,4,3,0.16796012314246064,Muito Baixo
2014,3510203,Capao Bonito,68,538,0,10,0,0,88,202,4,5,12,103,0.254209501054165,Baixo
2014,3510302,Capela do Alto,15,121,0,5,0,0,42,71,1,3,7,28,0.17318654029613667,Muito Baixo
2014,3510401,Capivari,107,351,0,9,0,1,150,249,3,14,8,76,0.24132492048059878,Baixo
2014,3510500,Caraguatatuba,207,1611,1,26,0,14,259,512,35,35,29,548,0.29795335700666725,Baixo
2014,3510609,Carapicuiba,753,1902,2,15,2,23,1034,892,66,105,59,3128,0.11905889064143936,Muito Baixo
2014,3510708,Cardoso,4,157,0,3,0,3,40,108,2,1,10,10,0.4382184316505496,Médio
2014,3510807,Casa Branca,29,377,0,6,0,1,81,213,0,3,10,47,0.37787238609769247,Baixo
2014,3510906,Cassia dos Coqueiros,2,26,0,2,0,0,2,19,0,1,1,1,0.34438548813164727,Baixo
2014,3511003,Castilho,11,241,1,1,0,1,67,105,3,3,4,7,0.2972345423742407,Baixo
2014,3511102,Catanduva,312,1246,1,20,1,25,1034,700,8,7,39,249,0.32727833467703826,Baixo
2014,3511201,Catigua,3,26,0,5,0,0,21,24,1,1,3,4,0.15276458684307195,Muito Baixo
2014,3511300,Cedral,7,78,0,6,0,0,10,21,0,1,4,8,0.15805731985349522,Muito Baixo
2014,3511409,Cerqueira Cesar,7,102,0,3,0,0,50,110,1,1,13,8,0.23057260878095392,Baixo
2014,3511508,Cerquilho,94,285,0,5,0,0,195,208,3,3,11,47,0.2349349139060848,Baixo
2014,3511607,Cesario Lange,16,104,1,2,0,2,33,92,0,4,6,39,0.2376367411946235,Baixo
2014,3511706,Charqueada,8,141,0,5,0,0,27,49,0,3,0,18,0.18671076242857568,Muito Baixo
2014,3511904,Clementina,3,32,1,1,0,0,28,44,0,1,5,2,0.2397891553597892,Baixo
2014,3512001,Colina,23,252,0,6,0,0,104,87,1,1,6,34,0.3026451816259592,Baixo
2014,3512100,Colombia,8,49,1,3,0,1,9,30,0,2,2,6,0.25161422888819146,Baixo
2014,3512209,Conchal,23,228,0,6,1,0,131,217,3,6,9,68,0.35935231782005783,Baixo
2014,3512308,Conchas,14,96,0,3,0,1,25,50,2,1,6,5,0.15007670003222232,Muito Baixo
2014,3512407,Cordeiropolis,46,214,0,8,0,3,178,131,0,2,5,50,0.3045214799264199,Baixo
2014,3512506,Coroados,2,52,0,0,0,0,19,17,0,2,2,9,0.1747191145995532,Muito Baixo
2014,3512605,Coronel Macedo,3,11,0,5,0,0,2,24,0,1,4,1,0.2131656442749927,Baixo
2014,3512704,Corumbatai,4,45,0,3,0,0,25,43,0,0,1,6,0.4955308301262861,Médio
2014,3512803,Cosmopolis,165,874,2,9,0,18,271,309,8,4,8,266,0.3340024113862754,Baixo
2014,3512902,Cosmorama,5,86,0,5,0,1,29,34,0,2,6,7,0.267274225411415,Baixo
2014,3513009,Cotia,265,1214,4,26,1,20,778,534,34,31,36,1352,0.11896427420813808,Muito Baixo
2014,3513108,Cravinhos,81,307,1,5,1,0,108,206,1,2,11,75,0.31468281360992034,Baixo
2014,3513207,Cristais Paulista,6,143,0,5,0,1,10,19,0,2,3,11,0.2582640560037662,Baixo
2014,3513306,Cruzalia,0,12,0,1,0,0,3,7,0,0,1,1,0.14653584311326107,Muito Baixo
2014,3513405,Cruzeiro,63,760,0,7,0,6,195,394,8,16,15,227,0.2544716061058879,Baixo
2014,3513504,Cubatao,179,1318,3,28,0,16,357,358,18,58,22,1169,0.21104975123631403,Baixo
2014,3513603,Cunha,4,138,0,3,0,1,24,54,5,10,7,18,0.11956071503872018,Muito Baixo
2014,3513702,Descalvado,59,431,0,6,0,1,32,153,2,1,13,53,0.297736334678389,Baixo
2014,3513801,Diadema,1202,3644,1,18,6,21,918,936,55,52,54,6332,0.17383238412686106,Muito Baixo
2014,3513850,Dirce Reis,0,9,0,1,0,0,1,8,0,0,0,0,0.2096379626629297,Baixo
2014,3513900,Divinolandia,2,53,0,1,0,1,21,43,0,1,0,7,0.15060853705545116,Muito Baixo
2014,3514007,Dobrada,2,12,0,0,0,0,1,5,0,0,0,2,0.0,Muito Baixo
2014,3514106,Dois Corregos,20,245,0,7,0,1,43,173,4,10,2,11,0.3265384419395509,Baixo
2014,3514205,Dolcinopolis,0,8,0,0,0,0,2,17,0,0,0,0,0.2798993157048013,Baixo
2014,3514304,Dourado,5,33,0,0,0,0,10,43,0,1,0,4,0.18448378151358577,Muito Baixo
2014,3514403,Dracena,32,558,0,6,1,3,404,316,2,1,7,23,0.3555765022207163,Baixo
2014,3514502,Duartina,21,65,0,0,0,1,33,42,1,2,3,7,0.1529814586164115,Muito Baixo
2014,3514601,Dumont,3,67,0,0,0,0,6,27,0,0,1,12,0.1548230468025003,Muito Baixo
2014,3514700,Echapora,1,17,0,3,0,0,12,34,0,0,2,3,0.20074804975001945,Baixo
2014,3514809,Eldorado,12,93,0,3,0,1,30,83,2,1,5,2,0.2522750761224905,Baixo
2014,3514908,Elias Fausto,23,80,0,4,0,2,40,79,2,1,3,24,0.2072377097947017,Baixo
2014,3514924,Elisiario,2,15,0,0,0,0,5,8,0,0,2,6,0.10564029861199245,Muito Baixo
2014,3514957,Embauba,1,18,0,0,0,0,1,5,0,1,0,1,0.11395676413125441,Muito Baixo
2014,3515004,Embu das Artes,359,1260,1,27,2,17,338,452,38,53,37,1440,0.09971050234102599,Muito Baixo
2014,3515129,Emilianopolis,0,6,0,0,0,0,3,12,0,0,0,0,0.11965350087050514,Muito Baixo
2014,3515152,Engenheiro Coelho,11,142,0,6,0,1,54,77,3,2,5,29,0.2291604008370544,Baixo
2014,3515186,Espirito Santo do Pinhal,40,336,0,3,1,0,151,218,1,2,5,39,0.24178315768406375,Baixo
2014,3515194,Espirito Santo do Turvo,1,28,0,1,0,0,8,38,2,3,2,1,0.35660908318461304,Baixo
2014,3515202,Estrela d'Oeste,4,66,0,1,0,0,21,26,0,0,3,1,0.15437233010211107,Muito Baixo
2014,3515301,Estrela do Norte,0,14,0,1,0,0,9,15,0,0,0,0,0.22554347746238085,Baixo
2014,3515350,Euclides da Cunha Paulista,5,55,0,1,0,2,17,60,0,2,1,2,0.2690456057443839,Baixo
2014,3515400,Fartura,13,100,0,3,0,2,28,134,1,3,4,9,0.34209793716733317,Baixo
2014,3515509,Fernandopolis,122,660,1,13,0,6,526,367,1,11,22,49,0.28209722529835457,Baixo
2014,3515608,Fernando Prestes,3,25,0,1,0,0,18,35,1,2,0,5,0.23547388390358368,Baixo
2014,3515657,Fernao,0,6,0,0,0,0,3,7,0,0,1,0,0.15261324967124068,Muito Baixo
2014,3515707,Ferraz de Vasconcelos,333,754,0,7,3,3,165,476,16,19,65,866,0.12495265249351527,Muito Baixo
2014,3515806,Flora Rica,2,11,0,0,0,0,7,10,0,0,0,0,0.24844183866816166,Baixo
2014,3515905,Floreal,1,38,0,1,0,1,5,21,0,0,0,1,0.3710427726982667,Baixo
2014,3516002,Florida Paulista,0,27,1,1,0,0,30,72,1,0,3,2,0.18466703543010354,Muito Baixo
2014,3516200,Franca,749,5431,5,41,2,109,1434,1187,17,36,61,914,0.28970551164124503,Baixo
2014,3516309,Francisco Morato,170,858,1,4,0,4,152,290,16,25,52,516,0.09302618850007545,Muito Baixo
2014,3516408,Franco da Rocha,224,847,1,17,0,8,221,591,19,18,41,657,0.200111506197733,Baixo
2014,3516507,Gabriel Monteiro,0,9,0,3,0,0,4,9,0,0,0,0,0.15869232332196198,Muito Baixo
2014,3516606,Galia,1,44,0,3,0,0,10,26,0,0,3,6,0.1800050181849303,Muito Baixo
2014,3516705,Garca,23,491,0,6,0,0,243,267,1,3,8,56,0.30480679315630693,Baixo
2014,3516804,Gastao Vidigal,0,21,0,0,0,0,5,23,0,1,0,1,0.21999455878710605,Baixo
2014,3516853,Gaviao Peixoto,0,31,0,0,0,0,3,15,0,2,0,5,0.1464677279813143,Muito Baixo
2014,3516903,General Salgado,4,55,0,2,0,1,20,48,0,1,1,5,0.1865743303581212,Muito Baixo
2014,3517000,Getulina,3,105,0,3,0,0,22,84,1,1,7,10,0.3525858000516033,Baixo
2014,3517109,Glicerio,0,30,0,2,0,1,5,18,0,0,1,3,0.1966200696029256,Muito Baixo
2014,3517208,Guaicara,13,147,0,0,0,1,41,60,1,2,6,35,0.30374058384351715,Baixo
2014,3517307,Guaimbe,0,42,0,3,0,0,9,43,0,0,2,7,0.3380937875921008,Baixo
2014,3517406,Guaira,77,675,0,2,0,1,160,403,2,10,15,62,0.5313060304247139,Médio
2014,3517505,Guapiacu,7,133,1,3,0,4,48,72,1,4,6,10,0.18191226299014446,Muito Baixo
2014,3517604,Guapiara,6,46,0,3,0,0,26,60,3,3,8,13,0.11656379879454656,Muito Baixo
2014,3517703,Guara,21,278,0,3,0,2,47,102,1,4,6,24,0.3073669273495002,Baixo
2014,3517802,Guaracai,2,46,0,1,0,0,22,24,0,1,1,0,0.12888954029078686,Muito Baixo
2014,3517901,Guaraci,11,56,0,3,0,2,21,101,0,0,2,1,0.3938740787941652,Baixo
2014,3518008,Guarani d'Oeste,1,19,0,2,0,0,5,21,0,0,2,0,0.4798954397743501,Médio
2014,3518107,Guaranta,6,65,0,2,0,0,17,30,0,1,3,8,0.2491724410513364,Baixo
2014,3518206,Guararapes,23,350,0,3,0,32,142,105,3,2,10,47,0.23182992775095734,Baixo
2014,3518305,Guararema,17,334,0,6,0,4,99,142,3,6,3,51,0.28191069113958067,Baixo
2014,3518404,Guaratingueta,68,925,2,10,1,12,227,216,29,34,20,339,0.12286708908230862,Muito Baixo
2014,3518503,Guarei,9,106,0,0,0,0,27,70,1,0,2,16,0.20578971282677228,Baixo
2014,3518602,Guariba,29,233,0,6,1,1,60,91,4,8,8,47,0.13091448816046813,Muito Baixo
2014,3518701,Guaruja,393,3850,1,25,4,44,831,957,40,51,76,3835,0.23110569908715572,Baixo
2014,3518800,Guarulhos,3798,10331,8,98,11,84,2948,2995,199,132,321,6358,0.16489499224671103,Muito Baixo
2014,3518859,Guatapara,3,90,0,4,0,1,12,34,1,1,4,6,0.288899200776757,Baixo
2014,3518909,Guzolandia,1,16,0,1,1,0,12,24,0,1,2,4,0.20329824902426555,Baixo
2014,3519006,Herculandia,2,76,0,3,0,0,25,50,2,3,1,2,0.2624464194927811,Baixo
2014,3519055,Holambra,8,120,0,2,1,0,40,48,2,0,1,15,0.2117533443707949,Baixo
2014,3519071,Hortolandia,540,1506,0,18,2,1,658,606,42,27,84,1647,0.16760945737689922,Muito Baixo
2014,3519105,Iacanga,6,122,0,9,0,1,13,50,1,1,7,10,0.30329999535699387,Baixo
2014,3519204,Iacri,2,45,0,1,0,1,22,50,1,2,0,1,0.3212898257441022,Baixo
2014,3519253,Iaras,1,11,0,0,0,0,9,42,0,0,2,1,0.19222042420514238,Muito Baixo
2014,3519303,Ibate,39,300,1,7,0,0,37,131,4,3,8,53,0.22830218276012382,Baixo
2014,3519402,Ibira,2,123,0,3,0,4,26,49,1,4,3,10,0.24877542621150392,Baixo
2014,3519501,Ibirarema,1,49,0,1,0,0,12,18,1,0,4,6,0.13843816551662771,Muito Baixo
2014,3519600,Ibitinga,100,861,0,5,1,0,170,394,6,8,23,89,0.38889489163652297,Baixo
2014,3519709,Ibiuna,111,554,0,19,0,0,302,303,9,12,30,171,0.2105719584735118,Baixo
2014,3519808,Icem,1,63,0,5,0,0,25,47,1,1,1,3,0.29110033182950296,Baixo
2014,3519907,Iepe,2,50,0,0,0,0,3,54,2,0,2,0,0.27740568781302716,Baixo
2014,3520004,Igaracu do Tiete,32,167,0,4,0,0,52,114,5,4,7,29,0.22556205333114268,Baixo
2014,3520103,Igarapava,41,363,0,2,0,15,77,162,2,0,8,30,0.33252758288691475,Baixo
2014,3520202,Igarata,4,131,0,4,0,0,22,60,2,2,2,17,0.34539986913920123,Baixo
2014,3520301,Iguape,14,472,0,7,0,0,63,181,3,3,12,40,0.35800981617206395,Baixo
2014,3520400,Ilhabela,6,715,0,1,0,0,117,284,3,4,6,21,0.5287379876012192,Médio
2014,3520426,Ilha Comprida,12,636,0,4,0,0,68,121,1,8,10,50,1.0,Muito Alto
2014,3520442,Ilha Solteira,16,372,0,11,0,4,146,108,3,10,8,27,0.2870941962196442,Baixo
2014,3520509,Indaiatuba,317,1602,0,30,0,171,702,605,9,24,40,644,0.17180556008175266,Muito Baixo
2014,3520608,Indiana,2,14,0,1,0,0,13,38,1,0,0,2,0.2725329328396237,Baixo
2014,3520707,Indiapora,1,12,0,3,0,1,17,25,0,0,2,1,0.2553798473139812,Baixo
2014,3520806,Inubia Paulista,0,11,0,0,0,0,3,6,0,0,0,0,0.049541247090212626,Muito Baixo
2014,3520905,Ipaussu,7,117,0,3,0,4,31,84,1,0,6,7,0.28404998617686494,Baixo
2014,3521002,Ipero,22,230,0,2,1,0,51,122,8,3,24,41,0.1858862575292869,Muito Baixo
2014,3521101,Ipeuna,8,93,0,1,0,0,20,37,3,3,2,15,0.3325074990817065,Baixo
2014,3521150,Ipigua,1,50,0,0,0,0,7,14,1,0,0,8,0.15426907839436338,Muito Baixo
2014,3521200,Iporanga,2,80,0,0,0,0,3,21,1,0,0,1,0.32992151043932216,Baixo
2014,3521309,Ipua,10,84,0,1,0,0,12,55,2,1,1,9,0.16546203487187003,Muito Baixo
2014,3521408,Iracemapolis,40,126,0,2,0,1,67,84,1,2,2,31,0.19012604960390653,Muito Baixo
2014,3521507,Irapua,0,40,0,2,0,0,9,54,0,1,1,0,0.29369813256279426,Baixo
2014,3521606,Irapuru,0,40,0,1,0,2,17,55,0,0,2,3,0.28008803784221703,Baixo
2014,3521705,Itabera,13,96,0,2,0,0,44,127,2,3,2,5,0.2756353339485995,Baixo
2014,3521804,Itai,7,133,0,11,0,2,43,103,4,2,7,12,0.18860496696027837,Muito Baixo
2014,3521903,Itajobi,8,69,0,7,0,0,42,44,0,1,7,4,0.13258333862897784,Muito Baixo
2014,3522000,Itaju,1,18,0,1,0,0,6,10,0,0,2,3,0.1362995792430447,Muito Baixo
2014,3522109,Itanhaem,292,2364,0,22,5,7,272,497,14,14,40,821,0.4352340086344749,Médio
2014,3522158,Itaoca,0,11,0,0,0,0,5,19,0,0,2,0,0.19736312853497615,Muito Baixo
2014,3522208,Itapecerica da Serra,256,753,2,20,3,12,339,372,23,26,34,1016,0.11983596955532787,Muito Baixo
2014,3522307,Itapetininga,175,1540,0,20,0,1,400,591,8,18,48,214,0.2219683311614509,Baixo
2014,3522406,Itapeva,104,1127,1,9,1,0,477,540,4,15,44,121,0.3192389338957224,Baixo
2014,3522505,Itapevi,292,1012,2,19,3,3,456,681,45,54,81,948,0.14198226405519815,Muito Baixo
2014,3522604,Itapira,128,653,1,8,0,2,364,351,5,7,11,152,0.2560525101395471,Baixo
2014,3522653,Itapirapua Paulista,0,8,0,0,0,2,2,9,0,0,2,0,0.07340635931670945,Muito Baixo
2014,3522703,Itapolis,78,591,0,4,0,3,97,253,3,6,7,48,0.35644283192997833,Baixo
2014,3522802,Itaporanga,8,45,0,1,0,0,8,46,2,5,2,4,0.112450459815664,Muito Baixo
