,cod_ibge,Municipio,Ano,IPDM,Consumo anual de energia elétrica residencial,Consumo anual de energia elétrica comercial,Rendimento do trabalho formal,Produto Interno Bruto per capita,Indicador Riqueza,Taxas de mortalidade infantil,Taxas de mortalidade perinatal,Taxas de mortalidade 15 a 39 anos,Taxas de mortalidade 60 a 69 anos,Indicador Longevidade,Taxa de atendimento escolar na faixa etária de 0 a 3 anos,Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática,Proporção média de alunos do 9º ano com proficiência em Língua Portuguesa e Matemática,Taxas de distorção idade-série no Ensino Médio,Indicador Escolaridade
1929,3534203,Orindiúva,2022,0.601,2.68518652028427,91.087170516224,2910.65524880283,111769.345732315,0.542,11.6959064327485,11.6279069767442,1.80790960451977,22.3152022315202,0.651,44.0340909090909,55.885,38.835,3.42,0.611
1930,3534302,Orlândia,2014,0.525,2.65891927560672,17.107063197026,1688.73248876642,73879.1506043428,0.427,18.1936322287199,23.1660231660232,0.857051742007494,13.5483148583585,0.621,51.4726507713885,57.0952173989548,29.8546399889334,18.2594767752269,0.527
1931,3534302,Orlândia,2016,0.579,2.48384543426639,16.4004524886878,1583.12097420392,69536.8129070198,0.411,7.54458161865569,10.2389078498294,0.738699888196774,17.0763004639226,0.767,51.0402219140083,60.373151422397,31.4242814355569,14.3020594965675,0.56
1932,3534302,Orlândia,2018,0.602,2.6779494911421,16.6584615384615,1659.57646076153,73879.1506043428,0.424,7.22543352601156,10.0719424460432,0.72276094681684,16.4012135001896,0.774,54.0114613180516,59.8664139662017,37.2470988443303,9.91501416430595,0.609
1933,3534302,Orlândia,2020,0.575,2.74514492879178,17.3785369018654,1617.3938851209,72417.132968787,0.426,9.77443609022556,17.8571428571429,0.670159619836725,13.8232720909886,0.718,49.950495049505,61.3582000661585,33.3311223933838,11.166253101737,0.582
1934,3534302,Orlândia,2022,0.531,2.63801577896467,17.4960397111913,1914.42265658341,70681.4683398993,0.43,13.5891286970424,18.2250396196513,0.829600132736021,16.0975609756098,0.673,49.8983739837398,42.335,24.79,8.49,0.489
1935,3534401,Osasco,2014,0.518,2.56683014601678,55.0671419450947,1739.42399157442,190232.070355349,0.514,13.1537342692721,15.3585757271815,1.4394686039128,18.0300963916692,0.656,33.4842086631097,37.4036023541747,16.1657336217527,12.3432361629787,0.383
1936,3534401,Osasco,2016,0.542,2.36307158685808,50.4980884227037,1603.15743060663,198313.749941722,0.499,11.8230358504958,14.1133478247173,1.3943625033969,18.0394245409916,0.675,39.1984829329962,50.7727038890818,18.0906682208655,11.2603042406731,0.452
1937,3534401,Osasco,2018,0.553,2.42614514638144,51.0474971558589,1617.23017736709,190232.070355349,0.5,12.1188300415971,15.1869158878505,1.33739112687808,17.9101139854114,0.669,43.7618746041799,57.5097720060781,19.5815176468125,11.5478286934692,0.489
1938,3534401,Osasco,2020,0.57,2.41951281282162,47.0347347442681,1580.05273094742,157321.529675246,0.487,11.2779329608939,14.566970001038,1.41387242444696,18.3090414642344,0.672,49.4708921614677,60.4725279177336,27.305635675221,11.0085119319045,0.55
1939,3534401,Osasco,2022,0.553,2.41135001086408,51.7405852270447,1787.01578765089,124206.095862757,0.488,11.444976076555,13.5822141285378,1.63618840009285,21.1458387028414,0.652,48.8435874236598,52.065,26.21,10.4,0.519
1940,3534500,Oscar Bressane,2014,0.538,1.95393939393939,5.3587786259542,890.851290454069,60695.4225026051,0.297,26.0416666666667,15.5440414507772,1.13250283125708,16.8350168350168,0.602,70.4761904761905,79.9408284023669,39.447632711629,10.3448275862069,0.716
1941,3534500,Oscar Bressane,2016,0.487,1.84447004608295,5.22302158273381,934.725908083223,59798.1543123184,0.304,29.2397660818713,28.9017341040462,0.0,15.4525386313466,0.547,53.3333333333333,76.1057290397727,31.580537826,16.1290322580645,0.611
1942,3534500,Oscar Bressane,2018,0.558,2.30027173913043,5.23809523809524,950.699078338158,60695.4225026051,0.323,28.9017341040462,22.9885057471264,0.0,13.4680134680135,0.604,66.0194174757282,74.7252747264286,52.631578945,12.1212121212121,0.748
1943,3534500,Oscar Bressane,2020,0.628,2.41795705227952,5.24490287769784,883.403297861435,58435.4572977404,0.323,6.32911392405063,18.75,1.20772946859903,11.5340253748558,0.716,79.2452830188679,78.6259003358,60.4217400475,7.01754385964912,0.844
1944,3534500,Oscar Bressane,2022,0.549,2.56147266427105,6.11223552727273,966.79009629273,48000.0,0.331,13.0718954248366,19.3548387096774,1.65016501650165,13.986013986014,0.638,61.0,72.435,40.0,9.0,0.678
1945,3534609,Osvaldo Cruz,2014,0.577,2.32287717968158,13.4112466124661,1101.50490942888,45798.9362591897,0.368,7.88954635108481,6.86947988223749,1.04562214517638,14.9977447000451,0.786,51.9575856443719,53.4448651718223,31.8744004722853,4.84114977307111,0.577
1946,3534609,Osvaldo Cruz,2016,0.554,2.12343954604976,11.8643183300718,1069.15780245726,56236.1821820575,0.354,12.7118644067797,13.6842105263158,0.861973084195306,15.3508771929825,0.714,58.0459770114943,63.1640792633538,26.8969002776531,5.57737627651218,0.594
1947,3534609,Osvaldo Cruz,2018,0.537,2.38604520829441,12.0335747202107,1124.7657600096,45798.9362591897,0.359,16.3098878695209,16.1616161616162,0.925692165278128,14.4706002241924,0.676,55.2126772310259,64.3070566672247,23.2580623092742,5.15126737530662,0.576
1948,3534609,Osvaldo Cruz,2020,0.564,2.55495382919896,11.5524161774299,1013.57597901369,44581.2001742564,0.357,16.8598524762908,14.6443514644351,1.08326919239431,14.4800777453839,0.677,55.0552251486831,72.4147444381404,33.5040380862866,3.62511052166224,0.658
1949,3534609,Osvaldo Cruz,2022,0.527,2.38333409526624,11.262376452609,1177.7494065876,36526.7029101375,0.349,10.6382978723404,18.9473684210526,1.33845437616387,17.2429950332677,0.653,49.1703056768559,56.555,29.55,2.61,0.578
1950,3534708,Ourinhos,2014,0.532,2.32306513409962,14.029550209205,1344.47984646299,47372.8915961927,0.379,9.00687366674567,15.0093808630394,1.22085507732082,17.0637729024141,0.698,28.6991584852735,60.7056765519336,27.2667367939933,9.09916042659406,0.518
1951,3534708,Ourinhos,2016,0.556,2.22682490488069,13.3952769187518,1247.70230097185,46327.6163583582,0.363,8.38884776708611,10.7922492028452,1.04151759449188,17.7028900501226,0.739,32.8685953293831,68.4498625329921,30.8943445397488,10.3101986163803,0.565
1952,3534708,Ourinhos,2018,0.574,2.38523265976324,14.1837518463811,1305.87374447665,47372.8915961927,0.375,9.58869543275297,11.5317122085736,1.092948487822,16.7582322656439,0.729,31.9069602272727,75.216534809713,36.6235405862165,8.8265306122449,0.619
1953,3534708,Ourinhos,2020,0.589,2.44724868629891,14.4638317639674,1085.34071307817,44523.7192976906,0.366,8.29445308449974,11.8312757201646,0.97214522724899,16.5097423826337,0.742,31.1413043478261,80.3398145934861,41.5551112398783,8.37493067110372,0.66
1954,3534708,Ourinhos,2022,0.551,2.55610393001144,16.9847459404601,1419.17932535071,40022.2963939094,0.386,8.82758620689655,9.88196541312105,1.24269005847953,21.1980136561142,0.714,28.5555142963238,55.45,38.02,7.9,0.554
1955,3534757,Ouroeste,2014,0.553,2.12870472008782,9.94098360655738,1860.74541507854,74568.2042926873,0.391,9.59232613908873,7.17703349282297,1.46038700255568,16.4728682170543,0.745,50.5422993492408,56.5226288862616,26.7941537734309,14.4827586206897,0.523
1956,3534757,Ouroeste,2016,0.562,1.92216799383509,9.28992248062016,1706.45420528262,82363.9284549278,0.375,11.3765642775882,9.06002265005663,0.785545954438335,17.1503957783641,0.751,54.6218487394958,55.7724494019048,30.5976937515923,10.989010989011,0.56
1957,3534757,Ouroeste,2018,0.601,2.42587292501431,10.0226928895613,1653.87454711474,74568.2042926873,0.392,7.82997762863535,7.79510022271715,1.38780466649319,15.4838709677419,0.759,56.5217391304348,72.9045058886022,37.1702488690809,11.0091743119266,0.653
1958,3534757,Ouroeste,2020,0.634,2.62352385631619,11.2643534743202,1542.26810714541,85589.4421630443,0.407,5.58035714285714,7.77777777777778,1.87745349035672,16.9561621174524,0.74,56.441717791411,69.0107185246626,59.0958711416667,8.84353741496598,0.755
1959,3534757,Ouroeste,2022,0.551,2.38491885391593,10.090595494506,1353.86648002853,56064.3968871595,0.369,14.7058823529412,14.6520146520147,1.19108388633657,24.2282141461508,0.631,50.1030927835052,63.305,41.415,5.82,0.652
1960,3534807,Ouro Verde,2014,0.464,1.86078717201166,5.49240780911063,648.63004646963,23127.5945881582,0.252,13.715710723192,17.2626387176326,2.01505992151872,20.1149425287356,0.598,21.9457013574661,50.1354973198299,43.3176643091337,11.0032362459547,0.541
1961,3534807,Ouro Verde,2016,0.504,1.71131158917418,4.83187772925764,647.190850232637,22114.3088185987,0.236,10.6809078771696,15.8730158730159,0.630715862503942,18.3387270765912,0.705,30.4250559284116,62.0327797770886,38.3161837812613,11.2211221122112,0.572
1962,3534807,Ouro Verde,2018,0.494,2.09304975313331,5.1474358974359,672.257162177092,23127.5945881582,0.257,11.2044817927171,16.6435506241331,0.628535512256443,20.8333333333333,0.683,31.3769751693002,68.4607438008523,26.4984614742657,9.82456140350877,0.542
1963,3534807,Ouro Verde,2020,0.501,2.23433283337259,5.50907359307359,611.38298090128,21624.3537848293,0.258,13.0057803468208,14.3266475644699,0.940144155437167,17.4927113702624,0.692,33.4851936218679,69.9925776194623,25.0473110827215,7.5812274368231,0.553
1964,3534807,Ouro Verde,2022,0.488,2.2415993609226,5.04169481784596,677.973703942076,18225.478853323,0.252,17.725258493353,13.215859030837,1.0498687664042,22.2828558435653,0.642,37.4418604651163,67.69,28.045,7.17,0.569
1965,3534906,Pacaembu,2014,0.5,2.08648354636932,6.33333333333333,683.009908487972,39135.5169102162,0.27,11.6618075801749,5.81395348837209,1.63509246729815,14.9739583333333,0.743,43.5555555555556,57.672537245618,18.162325020862,10.5849582172702,0.486
1966,3534906,Pacaembu,2016,0.474,1.95035460992908,5.69764560099133,689.736087172073,27317.9500316004,0.264,22.0125786163522,18.8087774294671,1.65213923545833,12.5078173858662,0.598,44.9074074074074,66.5756638374725,25.8177570836508,9.52380952380952,0.56
1967,3534906,Pacaembu,2018,0.532,2.18847736625514,6.12171837708831,1124.25509740174,39135.5169102162,0.316,15.3374233128834,12.2324159021407,1.43603883048998,12.0882441825325,0.699,47.5638051044084,65.5190905193243,31.0587355036869,11.1888111888112,0.58
1968,3534906,Pacaembu,2020,0.575,2.35912064803342,6.20127623642943,671.635232777252,22163.7403085282,0.273,9.34579439252336,0.0,1.16652085156022,12.4822695035461,0.837,47.4299065420561,72.4988933573959,29.9969380332941,6.52173913043478,0.616
1969,3534906,Pacaembu,2022,0.469,2.41095389483639,5.59901176938648,569.42544626045,15381.4328960646,0.248,13.5135135135135,23.2558139534884,1.41818826449211,16.6398282340311,0.603,44.2307692307692,52.93,33.455,7.45,0.555
1970,3535002,Palestina,2014,0.506,2.08741429970617,9.97994987468672,1451.28846562143,42941.7313627711,0.355,17.1149144254279,7.33496332518337,1.30718954248366,11.9904076738609,0.732,55.7575757575758,39.92176386913,18.0661510207,15.6171284634761,0.431
1971,3535002,Palestina,2016,0.567,1.86352829291488,9.09413202933985,1274.29384587037,86350.7452096909,0.36,8.13008130081301,8.10810810810811,0.705467372134039,15.8730158730159,0.787,59.8765432098765,58.5648581149569,21.6416700171384,6.10079575596817,0.554
1972,3535002,Palestina,2018,0.579,2.42134674490081,9.35749385749386,1212.15952404906,42941.7313627711,0.351,8.04289544235925,8.02139037433155,0.707263597142655,13.5176651305684,0.801,60.5577689243028,65.3996576416533,23.9156493121428,7.12166172106825,0.585
1973,3535002,Palestina,2020,0.598,2.51887929318642,11.9574933494559,1083.51391950128,49573.1069468433,0.365,5.27704485488127,10.498687664042,1.20081938263756,8.93886966551326,0.799,53.0097087378641,65.6815782420967,35.83215154448,6.91823899371069,0.631
1974,3535002,Palestina,2022,0.573,2.37270741883649,10.9242487804878,1307.13012314225,38487.4923733984,0.355,2.71739130434783,5.42005420054201,1.42663528069049,12.5477359519913,0.821,53.3066132264529,46.33,30.62,6.69,0.542
1975,3535101,Palmares Paulista,2014,0.462,2.26738991703893,13.4662576687117,475.147444691913,16361.0644722266,0.276,11.9331742243437,16.5876777251185,1.05115627189909,15.7232704402516,0.685,23.0171073094868,40.1238738738739,30.3326845387396,16.804979253112,0.424
1976,3535101,Palmares Paulista,2016,0.466,2.13944840409049,12.275,460.507546171105,16149.507878133,0.262,20.5128205128205,17.9487179487179,0.956399437412096,13.5281385281385,0.642,29.5031055900621,59.4208260157282,27.33220235984,14.8418491484185,0.494
1977,3535101,Palmares Paulista,2018,0.49,2.34645919339473,12.2922077922078,478.407920260943,16361.0644722266,0.273,20.0501253132832,15.0,0.953984287317621,15.8730158730159,0.655,32.1752265861027,77.6082445470371,26.8983516485385,18.6781609195402,0.543
1978,3535101,Palmares Paulista,2020,0.521,2.32657206229666,11.92364,443.026480877092,14182.1612365146,0.261,13.1578947368421,18.2291666666667,0.835421888053467,15.1933701657459,0.68,31.4074074074074,62.7833538345706,51.566829868125,16.0771704180064,0.622
1979,3535101,Palmares Paulista,2022,0.517,2.29703602434391,11.1774097222222,585.542807445443,14835.4731828536,0.273,13.8089758342923,17.1428571428571,0.83948959032908,17.0195101701951,0.674,31.0911808669656,65.115,41.51,10.23,0.605
1980,3535200,Palmeira d'Oeste,2014,0.526,2.12329234972678,5.75585789871504,893.315852816889,34308.1620793085,0.295,11.0236220472441,15.600624024961,1.84445127574547,12.1580547112462,0.678,34.8441926345609,71.3904723805667,30.1130604288535,1.67597765363129,0.604
1981,3535200,Palmeira d'Oeste,2016,0.563,2.01718547341115,5.33083832335329,882.274140712021,36304.1819390466,0.288,13.3333333333333,8.30564784053156,1.0568590150074,14.8867313915858,0.744,34.8703170028818,80.4354502003731,35.3615593644624,3.34346504559271,0.657
1982,3535200,Palmeira d'Oeste,2018,0.576,2.55783582089552,5.82173913043478,905.678374158112,34308.1620793085,0.311,13.355592654424,5.0,1.06837606837607,13.9152435167615,0.773,42.2619047619048,76.6976351351351,34.1434328509906,5.47945205479452,0.644
1983,3535200,Palmeira d'Oeste,2020,0.543,2.92262948203127,6.91584725196288,865.874594385727,31711.7525785583,0.327,16.6112956810631,8.30564784053156,1.53407845715538,13.6487716105551,0.708,40.0611620795107,68.6694969115935,29.5163672635417,4.77941176470589,0.593
1984,3535200,Palmeira d'Oeste,2022,0.533,2.66773289421806,6.33674494400887,933.937565763644,25355.5231252806,0.308,12.2377622377622,8.7260034904014,2.01545179711119,18.6643336249635,0.679,44.6540880503145,59.65,36.81,4.21,0.611
1985,3535309,Palmital,2014,0.536,2.32766439909297,17.9181614349776,1058.03873005373,53625.6185349662,0.375,8.13008130081301,12.0967741935484,0.717208792136017,15.9343312409464,0.757,54.0037243947858,44.4804370901464,19.7336190464407,8.68167202572348,0.477
1986,3535309,Palmital,2016,0.536,2.14517972818494,16.6095041322314,1101.42744024203,51374.860445654,0.367,12.0,14.5502645502645,1.11068392498612,16.5377029282355,0.693,55.1820728291317,64.5538110084878,19.9504156667206,8.48623853211009,0.548
1987,3535309,Palmital,2018,0.534,2.36763100436681,17.0784708249497,1176.3334205378,53625.6185349662,0.382,17.1052631578947,16.9491525423729,1.12349840117535,15.001500150015,0.653,53.2180595581172,68.0126638183397,21.6674406735409,7.79376498800959,0.566
1988,3535309,Palmital,2020,0.548,2.41965894684387,17.9436192345437,1116.03720617543,53681.9383828792,0.384,12.7118644067797,11.2517580872011,1.19331742243437,16.8646429095175,0.708,53.7165510406343,60.8880785864429,23.80620757996,8.57519788918206,0.551
1989,3535309,Palmital,2022,0.553,2.52576570647451,19.847099414661,1280.14770279316,48249.324152002,0.395,6.54664484451719,9.75609756097561,1.48869941805386,18.6769318505845,0.73,51.0681586978637,46.795,28.385,5.69,0.533
1990,3535408,Panorama,2014,0.493,2.05706110082478,8.61311053984576,980.603548537764,29468.8375340487,0.316,15.8730158730159,10.5263157894737,1.49055978800927,13.8121546961326,0.697,40.5977584059776,51.408757986595,17.4070963864364,7.69230769230769,0.467
1991,3535408,Panorama,2016,0.492,1.79433992603312,8.03120936280884,943.247119503948,30599.1900812669,0.293,12.7118644067797,19.4986072423398,1.43749654447946,17.7664974619289,0.629,41.7624521072797,61.0844437728166,27.9975400222807,7.73694390715667,0.553
1992,3535408,Panorama,2018,0.505,2.40735721200387,7.90920716112532,903.80960035529,29468.8375340487,0.312,10.3092783505155,20.3784570596798,1.55193437534641,18.732782369146,0.625,46.5473145780051,67.8280001884592,25.557794794218,6.11764705882353,0.579
1993,3535408,Panorama,2020,0.523,2.63668710484034,8.48270077720207,844.73956309575,27577.7497914047,0.318,8.69565217391304,15.4905335628227,1.56101912248425,18.9873417721519,0.669,45.4311454311454,63.2815635921857,29.6287132986539,6.27450980392157,0.581
1994,3535408,Panorama,2022,0.485,2.75826905111217,8.29702254089954,931.556033524259,22312.1449100996,0.318,11.070110701107,16.4233576642336,1.40599516337664,19.7418375094913,0.652,39.0052356020942,52.04,21.255,7.01,0.486
1995,3535507,Paraguaçu Paulista,2014,0.524,2.2469254229478,8.52058111380145,1703.37493596196,59003.8939435701,0.36,10.4972375690608,14.7864184008762,1.58820192853091,19.1273779983457,0.662,46.8679585398828,62.15028188643,22.4572136970227,5.03318584070797,0.549
1996,3535507,Paraguaçu Paulista,2016,0.557,2.1085616341037,8.01215521271622,1567.2779572989,48989.4911529644,0.35,10.0727476217124,8.92359174567764,0.92708215083059,19.2601067887109,0.741,49.8873366381253,62.0856929676773,28.8618656549292,6.2962962962963,0.581
1997,3535507,Paraguaçu Paulista,2018,0.577,2.28177509694097,8.62773029439696,1561.75457041224,59003.8939435701,0.368,10.9829763866008,9.31506849315068,0.873644426718326,18.3741648106904,0.74,56.4383561643836,68.1568298689126,30.9215547491176,6.89877498388136,0.622
1998,3535507,Paraguaçu Paulista,2020,0.591,2.39055021221902,8.35689698131289,1376.72755409367,52304.0704674472,0.359,8.61538461538461,7.37100737100737,0.99559640053609,14.9634715253939,0.781,53.8176770013882,71.6123620660651,32.664736761403,8.26923076923077,0.632
1999,3535507,Paraguaçu Paulista,2022,0.513,2.46270832984829,8.01158412474781,1275.62573237968,46011.8653958374,0.351,13.8600138600139,15.818431911967,1.47423960273122,18.6480186480186,0.643,49.4050452165635,52.865,26.695,4.48,0.545
2000,3535606,Paraibuna,2014,0.504,1.96657205928729,38.8443579766537,752.840114377143,25981.9411837409,0.362,4.53172205438066,6.02409638554217,1.71477565018577,12.8953771289538,0.789,14.8217636022514,41.9867673472328,20.5785835701842,18.0740740740741,0.362
2001,3535606,Paraibuna,2016,0.53,1.74901245821939,34.0197628458498,750.148744355984,25632.6374275866,0.335,7.49625187406297,5.97014925373134,0.906056270863138,15.296803652968,0.8,21.3039485766759,57.6652811950644,26.7522267156201,18.9111747851003,0.454
2002,3535606,Paraibuna,2018,0.562,2.7240637107189,33.6518375241779,867.006453223262,25981.9411837409,0.38,6.18238021638331,6.15384615384615,0.527350304424948,16.8439716312057,0.817,21.4015151515152,67.2230797346874,27.8029495173661,19.4053208137715,0.489
2003,3535606,Paraibuna,2020,0.584,2.80021331423759,33.57697265625,728.806125272154,25062.6320353338,0.372,6.75675675675676,6.73400673400673,0.678294573643411,16.5514351560863,0.803,18.511263467189,63.701691554401,45.5798099341582,14.5067698259188,0.577
2004,3535606,Paraibuna,2022,0.537,2.75908996345779,32.7200180452224,773.136126951093,20915.142938013,0.365,6.41025641025641,11.1464968152866,1.27582315128318,16.2311955661124,0.744,17.7644710578842,59.525,33.31,15.1,0.502
2005,3535705,Paraíso,2014,0.597,2.47191011235955,10.3784615384615,2049.94898854492,60165.8743066677,0.399,4.3010752688172,8.54700854700855,0.966583816625242,10.0791936645068,0.824,36.4583333333333,66.8093088466356,35.1657754010762,15.3543307086614,0.568
2006,3535705,Paraíso,2016,0.595,2.24976392823418,8.20414201183432,2047.03288670472,68514.3738805992,0.384,4.47427293064877,2.23713646532438,2.05423171733772,10.5193951347797,0.814,41.9928825622776,71.9129727101282,32.2410915739024,14.1361256544503,0.586
2007,3535705,Paraíso,2018,0.62,2.66579770594369,8.95689655172414,1962.05224224514,60165.8743066677,0.396,4.35729847494553,2.17864923747277,1.37797988149373,11.9496855345912,0.841,36.1702127659575,71.2689257375342,44.1287878796666,16.3398692810458,0.622
2008,3535705,Paraíso,2020,0.632,2.76074130096817,9.70047988505747,1640.35169914553,59683.0978909411,0.394,7.02576112412178,4.68384074941452,0.693288962839712,16.1756210283073,0.818,46.2365591397849,68.8010374464999,54.4631694021127,15.8536585365854,0.685
2009,3535705,Paraíso,2022,0.571,2.75126786743028,8.16462824207493,1691.80615808101,47418.989832732,0.378,11.5473441108545,4.6189376443418,1.69491525423729,17.2043010752688,0.737,35.4243542435424,59.445,42.965,10.0,0.597
2010,3535804,Paranapanema,2014,0.491,2.10661295422662,102.752631578947,1059.96904417109,53785.9215753063,0.444,15.4440154440154,25.3164556962025,1.32665725167972,13.9982502187227,0.595,36.7577756833176,48.610735729868,17.4172442236831,12.0,0.434
2011,3535804,Paranapanema,2016,0.582,1.99817069443177,98.5534759358289,994.340965158967,60691.0565317232,0.44,3.60144057623049,2.39520958083832,0.950138389721981,20.0711382113821,0.821,40.2597402597403,53.0230838606459,21.7727152298736,10.012836970475,0.484
2012,3535804,Paranapanema,2018,0.621,2.36977491961415,97.7296587926509,1033.26773925504,53785.9215753063,0.451,3.63636363636364,3.6231884057971,1.27383300460224,18.1290790427846,0.806,45.2029520295203,65.2568916722093,35.7835235127193,9.44206008583691,0.605
2013,3535804,Paranapanema,2020,0.571,2.39520995310141,8.89518333333333,1022.64551986181,62900.4964432261,0.355,6.47668393782383,7.75193798449612,1.09903529124435,20.641194554238,0.754,44.6280991735537,65.1499611448387,34.6420605908439,7.87518573551264,0.604
2014,3535804,Paranapanema,2022,0.537,2.64765556432747,9.37058536585366,1128.96540003893,51211.6178291374,0.363,10.8433734939759,10.7784431137725,1.13779511560811,21.0228421265413,0.702,47.4121996303142,54.125,29.755,8.01,0.547
2015,3535903,Paranapuã,2014,0.508,1.94267053701016,14.3276353276353,813.348948156778,48427.4447485598,0.322,23.0263157894737,16.3934426229508,2.25988700564972,14.3266475644699,0.57,52.258064516129,76.0490956072306,31.6306755260305,9.79020979020979,0.633
2016,3535903,Paranapuã,2016,0.585,1.8318462594372,14.2779369627507,852.295961775616,38266.3755288541,0.324,11.6618075801749,8.72093023255814,1.58406879384476,16.260162601626,0.716,66.2337662337662,69.1247946807895,45.8356417053333,7.63358778625954,0.714
2017,3535903,Paranapuã,2018,0.586,2.29029850746269,15.8966480446927,966.006399462363,48427.4447485598,0.362,5.76368876080692,2.8735632183908,1.59271899886234,12.3456790123457,0.815,67.5496688741722,50.0151228727174,34.1975308651852,11.5044247787611,0.581
2018,3535903,Paranapuã,2020,0.634,2.53568796538776,17.9488834688347,893.484460387357,52865.2229952666,0.376,2.84090909090909,0.0,1.3840830449827,13.4003350083752,0.858,74.3421052631579,64.2849668272727,36.9970336240385,8.08823529411765,0.668
2019,3535903,Paranapuã,2022,0.563,2.36067435940391,14.1647880508686,901.225426076483,34688.0119136262,0.342,2.75482093663912,0.0,2.11714890613973,27.9776179056755,0.743,72.0,58.365,26.15,4.41,0.604
2020,3536000,Parapuã,2014,0.518,1.98122723451947,10.3291457286432,1363.95105322695,56156.870909569,0.354,2.86532951289398,16.9491525423729,1.07982390564,16.1290322580645,0.731,28.8416075650118,52.5954943025547,24.8334048176252,11.7647058823529,0.469
2021,3536000,Parapuã,2016,0.49,1.85511064278188,9.48258706467662,1283.76704882985,50355.5170179643,0.339,14.3266475644699,17.0454545454545,1.44668538847758,15.9337157425112,0.647,25.90799031477,56.6006775073973,25.0351356031452,10.3975535168196,0.483
2022,3536000,Parapuã,2018,0.549,2.32294617563739,9.59558823529412,1272.33635047665,56156.870909569,0.362,6.09756097560976,15.0602409638554,1.46501206480524,13.681592039801,0.721,27.2277227722772,70.388951344065,35.3791592812681,14.8648648648649,0.565
2023,3536000,Parapuã,2020,0.634,2.42093332522908,10.3489467312349,1230.46152549362,85557.68253136,0.384,3.28947368421053,9.77198697068404,1.05429625724829,11.5350488021295,0.809,30.7304785894207,73.3630346396552,57.3159389697692,9.43396226415094,0.709
2024,3536000,Parapuã,2022,0.565,2.40898109750046,11.5967904105731,1361.94195708347,73624.8346248346,0.388,13.745704467354,3.42465753424658,1.2605798667387,17.2170476996895,0.755,27.2727272727273,63.17,32.23,7.03,0.553
2025,3536109,Pardinho,2014,0.492,1.98801916932907,24.7877094972067,1570.09797300161,81582.9029226266,0.415,9.3167701863354,13.8248847926267,0.854700854700855,16.9082125603865,0.725,26.3852242744063,34.5325352247529,14.6309105548265,16.9230769230769,0.335
2026,3536109,Pardinho,2016,0.476,1.81734380334585,23.0194444444444,1518.56839613831,82183.6544498217,0.404,13.953488372093,19.9692780337942,1.78033415502602,19.0895741556535,0.594,26.0204081632653,62.5380707953125,15.7880420809821,17.4089068825911,0.431
2027,3536109,Pardinho,2018,0.49,2.72442019099591,23.877094972067,1435.98947702053,81582.9029226266,0.438,15.6739811912226,21.7054263565891,1.62800162800163,14.3061516452074,0.604,31.9796954314721,65.8189556003334,8.484848485,14.4,0.429
2028,3536109,Pardinho,2020,0.485,2.86037597121736,23.6565722222222,1217.17944804689,70825.3634137495,0.429,18.7793427230047,18.6625194401244,1.20096076861489,20.4081632653061,0.598,30.5555555555556,48.5980755992673,30.6065234492935,27.7551020408163,0.427
2029,3536109,Pardinho,2022,0.466,3.14671996049633,24.6918388888889,1250.38136044881,54165.3829995799,0.432,20.8333333333333,17.515923566879,1.3159626266614,26.5888456549935,0.555,24.9370277078086,35.005,30.6065234492935,17.35,0.412
2030,3536208,Pariquera-Açu,2014,0.414,1.92774323643085,7.22859327217125,1420.29628725388,44721.1596189165,0.333,19.7674418604651,29.6465222348917,1.70023541721161,19.0405539070228,0.492,9.84182776801406,47.0920156947016,22.9271318770917,8.44091360476663,0.418
2031,3536208,Pariquera-Açu,2016,0.47,1.81906274821287,7.23577844311377,1259.22013825608,47970.1771581278,0.323,8.95856662933931,29.5081967213115,1.29971406290616,16.1064425770308,0.591,10.6179286335944,58.6573451183688,27.7608788554251,4.81927710843374,0.495
2032,3536208,Pariquera-Açu,2018,0.526,2.24176417641764,6.98387096774194,1145.00480413981,44721.1596189165,0.33,4.59770114942529,13.6363636363636,1.39799038881608,15.3177869227252,0.735,13.4168157423971,61.738537201746,30.9146722846,8.64040660736975,0.512
2033,3536208,Pariquera-Açu,2020,0.514,2.33305669147523,7.087794205052,1053.61315492858,38935.2245310777,0.324,13.2211538461538,14.3540669856459,1.51191746709356,16.5453342157512,0.667,14.9446494464945,59.4730174234814,37.3421170249215,5.11695906432749,0.552
2034,3536208,Pariquera-Açu,2022,0.476,2.31454619636922,7.66987882222034,1078.35855450544,32012.3264159775,0.32,11.7647058823529,14.2302716688228,1.49375339489408,22.0959595959596,0.647,13.5288552507096,47.25,30.345,8.14,0.46
2035,3536257,Parisi,2014,0.459,1.92729766803841,7.91416309012876,699.869159078987,54820.7895605899,0.286,19.6078431372549,25.974025974026,1.30890052356021,11.9047619047619,0.578,42.8571428571429,47.2426470588208,28.5714285714342,7.69230769230769,0.512
2036,3536257,Parisi,2016,0.484,1.6331550802139,7.45714285714286,729.429978347352,32615.0866104407,0.274,21.2765957446809,21.2765957446809,2.64900662251656,9.47867298578199,0.55,61.7283950617284,62.8028475022414,31.483067029375,4.28571428571428,0.627
2037,3536257,Parisi,2018,0.507,2.08680947012401,9.1640625,754.840305207184,54820.7895605899,0.323,14.6341463414634,19.4174757281553,3.11111111111111,12.1765601217656,0.565,83.5443037974684,63.6363636333333,27.4193548378788,8.97435897435898,0.633
